Iteration 3240, progress: 0%, best action: KKKKR, dices: 1,1,1,1,6
Iteration 972, progress: 52.5977366255144%, best action: RKRKK, dices: 4,1,6,1,1
Iteration 973, progress: 52.610596707818935%, best action: RRKKR, dices: 4,1,6,6,5
Iteration 974, progress: 52.623456790123456%, best action: RRKKK, dices: 4,1,6,6,6
Iteration 975, progress: 52.63631687242798%, best action: RRKKK, dices: 4,2,1,1,1
Iteration 976, progress: 52.64917695473251%, best action: RKKKR, dices: 4,2,1,1,2
Iteration 977, progress: 52.66203703703704%, best action: RRKKR, dices: 4,2,1,1,3
Iteration 978, progress: 52.674897119341566%, best action: KRKKK, dices: 4,2,1,1,4
Iteration 7496, progress: 52.68775720164609%, best action: KRRRR, dices: 4,1,5,6,5
Iteration 6124, progress: 52.70061728395061%, best action: RRRRR, dices: 4,1,5,6,6
Iteration 979, progress: 52.71347736625515%, best action: RRKKR, dices: 4,2,1,1,5
Iteration 7497, progress: 52.72633744855967%, best action: RRKKK, dices: 4,2,1,1,6
Iteration 6806, progress: 52.7391975308642%, best action: KRRKR, dices: 4,1,6,2,4
Iteration 6807, progress: 52.75205761316872%, best action: KKRKK, dices: 4,2,1,2,4
Iteration 6808, progress: 52.764917695473244%, best action: RKRKK, dices: 4,2,1,2,5
Iteration 6809, progress: 52.77777777777778%, best action: KKRKR, dices: 4,2,1,2,6
Iteration 6810, progress: 52.7906378600823%, best action: RRKRK, dices: 4,2,1,3,1
Iteration 6811, progress: 52.803497942386834%, best action: RKRRK, dices: 4,2,1,3,2
Iteration 6812, progress: 52.816358024691354%, best action: RRRKK, dices: 4,2,1,3,3
Iteration 6813, progress: 52.82921810699589%, best action: RRRKR, dices: 4,2,1,3,4
Iteration 6814, progress: 52.84207818930041%, best action: KKKKK, dices: 4,2,1,3,5
Iteration 3602, progress: 52.85493827160494%, best action: RRRKK, dices: 4,1,6,3,2
Iteration 4869, progress: 52.867798353909464%, best action: RKRRR, dices: 4,1,6,3,6
Iteration 4870, progress: 52.88065843621399%, best action: KRRKR, dices: 4,2,1,4,1
Iteration 4272, progress: 52.893518518518526%, best action: RRRKK, dices: 4,1,6,3,3
Iteration 4273, progress: 52.90637860082305%, best action: KRRKK, dices: 4,2,1,4,4
Iteration 1654, progress: 52.91923868312757%, best action: KKKRR, dices: 4,1,6,4,5
Iteration 1655, progress: 52.9320987654321%, best action: KRRKR, dices: 4,2,1,4,6
Iteration 1656, progress: 52.94495884773662%, best action: RRKRK, dices: 4,2,1,5,1
Iteration 1657, progress: 52.95781893004116%, best action: RKRRK, dices: 4,2,1,5,2
Iteration 1658, progress: 52.97067901234568%, best action: RKRRR, dices: 4,2,1,5,3
Iteration 2281, progress: 52.9835390946502%, best action: KKKRK, dices: 4,1,6,5,3
Iteration 351, progress: 52.99639917695473%, best action: KKRRK, dices: 4,1,6,5,1
Iteration 352, progress: 53.00925925925925%, best action: RRRKR, dices: 4,2,1,5,6
Iteration 353, progress: 53.02211934156379%, best action: RRKRK, dices: 4,2,1,6,1
Iteration 2924, progress: 53.034979423868315%, best action: RRKRK, dices: 4,1,6,6,1
Iteration 2925, progress: 53.04783950617284%, best action: RKRRR, dices: 4,2,1,6,3
Iteration 2926, progress: 53.06069958847737%, best action: KRRRK, dices: 4,2,1,6,4
Iteration 6125, progress: 53.07355967078189%, best action: RKRKR, dices: 4,2,1,2,1
Iteration 6126, progress: 53.086419753086425%, best action: RRRRR, dices: 4,2,1,6,5
Iteration 6127, progress: 53.099279835390945%, best action: RRRKK, dices: 4,2,1,6,6
Iteration 980, progress: 53.11213991769548%, best action: RKRKK, dices: 4,2,1,2,2
Iteration 981, progress: 53.125%, best action: RKKKK, dices: 4,2,2,1,2
Iteration 982, progress: 53.13786008230452%, best action: RKKRR, dices: 4,2,2,1,3
Iteration 2927, progress: 53.150720164609055%, best action: KKKRK, dices: 4,2,2,1,4
Iteration 5507, progress: 53.163580246913575%, best action: KRRKK, dices: 4,1,6,6,4
Iteration 983, progress: 53.17644032921811%, best action: RKKRR, dices: 4,2,2,1,5
Iteration 2928, progress: 53.18930041152263%, best action: RKKRR, dices: 4,2,2,1,6
Iteration 2929, progress: 53.20216049382716%, best action: KKKKR, dices: 4,2,2,2,3
Iteration 7498, progress: 53.215020576131685%, best action: KKRRR, dices: 4,2,1,2,3
Iteration 2930, progress: 53.22788065843621%, best action: KKKKR, dices: 4,2,2,2,4
Iteration 7499, progress: 53.24074074074075%, best action: RKKKK, dices: 4,2,2,2,5
Iteration 2931, progress: 53.25360082304527%, best action: RKKKR, dices: 4,2,2,2,6
Iteration 7500, progress: 53.2664609053498%, best action: RKKRR, dices: 4,2,2,3,1
Iteration 3603, progress: 53.27932098765432%, best action: RRRRR, dices: 4,2,1,3,6
Iteration 3604, progress: 53.29218106995884%, best action: KRRRK, dices: 4,2,2,3,4
Iteration 3605, progress: 53.30504115226338%, best action: RKKRR, dices: 4,2,2,3,5
Iteration 3606, progress: 53.3179012345679%, best action: KKKRR, dices: 4,2,2,3,6
Iteration 6815, progress: 53.33076131687243%, best action: RRRRR, dices: 4,2,1,4,2
Iteration 6816, progress: 53.34362139917695%, best action: KKKKR, dices: 4,2,2,4,1
Iteration 6817, progress: 53.356481481481474%, best action: KKKKK, dices: 4,2,2,4,2
Iteration 4871, progress: 53.36934156378601%, best action: RRRKR, dices: 4,2,1,4,3
Iteration 6818, progress: 53.382201646090536%, best action: KKKKR, dices: 4,2,2,4,3
Iteration 6819, progress: 53.39506172839506%, best action: RKKRR, dices: 4,2,2,4,5
Iteration 6820, progress: 53.40792181069959%, best action: RKKRK, dices: 4,2,2,4,6
Iteration 2282, progress: 53.42078189300411%, best action: RRRRR, dices: 4,2,1,5,5
Iteration 4274, progress: 53.433641975308646%, best action: KKRRK, dices: 4,2,1,4,5
Iteration 6821, progress: 53.446502057613166%, best action: RKKRK, dices: 4,2,2,5,1
Iteration 2283, progress: 53.4593621399177%, best action: RKKRK, dices: 4,2,2,5,2
Iteration 6822, progress: 53.47222222222222%, best action: RKKRR, dices: 4,2,2,5,4
Iteration 6823, progress: 53.485082304526756%, best action: RKKRR, dices: 4,2,2,5,6
Iteration 6824, progress: 53.49794238683128%, best action: RKKRR, dices: 4,2,2,6,1
Iteration 6825, progress: 53.5108024691358%, best action: RKKRK, dices: 4,2,2,6,2
Iteration 6826, progress: 53.52366255144033%, best action: RKKRK, dices: 4,2,2,6,3
Iteration 1659, progress: 53.53652263374485%, best action: RRKKR, dices: 4,2,1,5,4
Iteration 1660, progress: 53.54938271604939%, best action: RKKRR, dices: 4,2,2,6,5
Iteration 1661, progress: 53.56224279835391%, best action: RRRKK, dices: 4,2,2,6,6
Iteration 1662, progress: 53.575102880658434%, best action: RRRKK, dices: 4,2,3,1,1
Iteration 3607, progress: 53.58796296296296%, best action: KKRRK, dices: 4,2,3,1,2
Iteration 6128, progress: 53.60082304526749%, best action: RRKRR, dices: 4,2,2,1,1
Iteration 354, progress: 53.61368312757202%, best action: RRRRK, dices: 4,2,1,6,2
Iteration 355, progress: 53.626543209876544%, best action: RRRRR, dices: 4,2,3,1,6
Iteration 356, progress: 53.639403292181065%, best action: RKRKR, dices: 4,2,3,2,1
Iteration 357, progress: 53.6522633744856%, best action: KKRKK, dices: 4,2,3,2,2
Iteration 984, progress: 53.66512345679012%, best action: RKKKK, dices: 4,2,2,2,2
Iteration 358, progress: 53.677983539094654%, best action: RKRKR, dices: 4,2,3,2,3
Iteration 985, progress: 53.690843621399175%, best action: KRRRK, dices: 4,2,3,2,4
Iteration 986, progress: 53.70370370370371%, best action: RKRKR, dices: 4,2,3,2,6
Iteration 987, progress: 53.71656378600823%, best action: RRKKR, dices: 4,2,3,3,1
Iteration 359, progress: 53.72942386831275%, best action: KKRKR, dices: 4,2,3,2,5
Iteration 2932, progress: 53.742283950617285%, best action: RKKKK, dices: 4,2,2,3,2
Iteration 360, progress: 53.755144032921805%, best action: RKKKK, dices: 4,2,3,3,3
Iteration 361, progress: 53.76800411522634%, best action: RRKKR, dices: 4,2,3,3,5
Iteration 362, progress: 53.78086419753087%, best action: RRKKR, dices: 4,2,3,3,6
Iteration 363, progress: 53.79372427983539%, best action: KRKKR, dices: 4,2,3,4,1
Iteration 364, progress: 53.80658436213992%, best action: KKRKK, dices: 4,2,3,4,2
Iteration 5508, progress: 53.81944444444444%, best action: KKKKK, dices: 4,2,2,2,1
Iteration 365, progress: 53.83230452674898%, best action: RKRRR, dices: 4,2,3,4,3
Iteration 366, progress: 53.8451646090535%, best action: KRRKR, dices: 4,2,3,4,5
Iteration 367, progress: 53.85802469135802%, best action: KRRKR, dices: 4,2,3,4,6
Iteration 7501, progress: 53.87088477366255%, best action: KRKRR, dices: 4,2,2,3,3
Iteration 7502, progress: 53.88374485596707%, best action: RKRRK, dices: 4,2,3,5,2
Iteration 4872, progress: 53.89660493827161%, best action: KRRKK, dices: 4,2,2,4,4
Iteration 2284, progress: 53.90946502057613%, best action: RKRKK, dices: 4,2,2,5,5
Iteration 2285, progress: 53.92232510288066%, best action: RRRKK, dices: 4,2,3,5,5
Iteration 2286, progress: 53.93518518518518%, best action: KKKKK, dices: 4,2,3,5,6
Iteration 7503, progress: 53.94804526748971%, best action: RRRRK, dices: 4,2,3,5,3
Iteration 2287, progress: 53.96090534979424%, best action: RKRRR, dices: 4,2,3,6,1
Iteration 2288, progress: 53.973765432098766%, best action: RRKRK, dices: 4,2,3,6,3
Iteration 2289, progress: 53.9866255144033%, best action: KRRRK, dices: 4,2,3,6,4
Iteration 2290, progress: 53.99948559670782%, best action: RRRRK, dices: 4,2,3,6,5
Iteration 2291, progress: 54.01234567901234%, best action: RRRKK, dices: 4,2,3,6,6
Iteration 7504, progress: 54.025205761316876%, best action: RKKRK, dices: 4,2,3,6,2
Iteration 7505, progress: 54.038065843621396%, best action: KKKRK, dices: 4,2,4,1,2
Iteration 7506, progress: 54.05092592592593%, best action: KRKRR, dices: 4,2,4,1,3
Iteration 7507, progress: 54.06378600823045%, best action: KRKRK, dices: 4,2,4,1,4
Iteration 7508, progress: 54.07664609053497%, best action: KRKRR, dices: 4,2,4,1,5
Iteration 7509, progress: 54.089506172839506%, best action: KRKRR, dices: 4,2,4,1,6
Iteration 7510, progress: 54.10236625514403%, best action: KKKKR, dices: 4,2,4,2,1
Iteration 6827, progress: 54.11522633744856%, best action: RKRKR, dices: 4,2,2,6,4
Iteration 6828, progress: 54.12808641975309%, best action: RKRKK, dices: 4,2,4,2,2
Iteration 6829, progress: 54.140946502057616%, best action: KKKRR, dices: 4,2,4,2,3
Iteration 3608, progress: 54.153806584362144%, best action: KKRRK, dices: 4,2,3,1,4
Iteration 6129, progress: 54.166666666666664%, best action: RKRRR, dices: 4,2,3,1,5
Iteration 4275, progress: 54.1795267489712%, best action: KKKRR, dices: 4,2,2,5,3
Iteration 4276, progress: 54.19238683127572%, best action: KRKRK, dices: 4,2,4,3,1
Iteration 4277, progress: 54.205246913580254%, best action: KKRRK, dices: 4,2,4,3,2
Iteration 1663, progress: 54.218106995884774%, best action: KKRKR, dices: 4,2,3,1,3
Iteration 1664, progress: 54.230967078189295%, best action: KRKRK, dices: 4,2,4,3,4
Iteration 1665, progress: 54.24382716049383%, best action: KRKRR, dices: 4,2,4,3,5
Iteration 988, progress: 54.25668724279835%, best action: RRKKR, dices: 4,2,3,3,2
Iteration 2933, progress: 54.269547325102884%, best action: RRKKR, dices: 4,2,3,3,4
Iteration 2934, progress: 54.282407407407405%, best action: KRKKK, dices: 4,2,4,4,2
Iteration 2935, progress: 54.29526748971193%, best action: KKKKK, dices: 4,2,4,4,3
Iteration 2292, progress: 54.30812757201646%, best action: KRRRK, dices: 4,2,4,1,1
Iteration 4873, progress: 54.32098765432099%, best action: KRRRK, dices: 4,2,3,5,4
Iteration 4874, progress: 54.333847736625515%, best action: KRKKR, dices: 4,2,4,4,6
Iteration 5509, progress: 54.34670781893004%, best action: KKRKK, dices: 4,2,3,4,4
Iteration 5510, progress: 54.35956790123457%, best action: KKKRK, dices: 4,2,4,5,2
Iteration 5511, progress: 54.3724279835391%, best action: KRKRR, dices: 4,2,4,5,3
Iteration 4875, progress: 54.38528806584362%, best action: KRKRR, dices: 4,2,4,5,1
Iteration 368, progress: 54.39814814814815%, best action: RKRKR, dices: 4,2,3,5,1
Iteration 4876, progress: 54.41100823045267%, best action: KRKRR, dices: 4,2,4,5,5
Iteration 4877, progress: 54.42386831275721%, best action: KKKRR, dices: 4,2,4,6,1
Iteration 369, progress: 54.43672839506173%, best action: RKRRR, dices: 4,2,4,5,6
Iteration 4878, progress: 54.44958847736625%, best action: KRKRR, dices: 4,2,4,6,2
Iteration 370, progress: 54.46244855967078%, best action: KRKRR, dices: 4,2,4,6,3
Iteration 4879, progress: 54.4753086419753%, best action: KRKRK, dices: 4,2,4,6,4
Iteration 6130, progress: 54.48816872427984%, best action: KRRKR, dices: 4,2,4,2,6
Iteration 6131, progress: 54.50102880658436%, best action: RKRKK, dices: 4,2,5,1,1
Iteration 6132, progress: 54.513888888888886%, best action: RKRRK, dices: 4,2,5,1,2
Iteration 6830, progress: 54.52674897119342%, best action: KRKKK, dices: 4,2,4,2,4
Iteration 6831, progress: 54.53960905349794%, best action: RRKRK, dices: 4,2,5,1,5
Iteration 6832, progress: 54.552469135802475%, best action: KRRKR, dices: 4,2,5,1,6
Iteration 6833, progress: 54.565329218106996%, best action: RKRKR, dices: 4,2,5,2,1
Iteration 3609, progress: 54.57818930041153%, best action: KRRKK, dices: 4,2,4,2,5
Iteration 3610, progress: 54.59104938271605%, best action: RKRKR, dices: 4,2,5,2,3
Iteration 3611, progress: 54.60390946502057%, best action: KKRKK, dices: 4,2,5,2,4
Iteration 3612, progress: 54.616769547325106%, best action: RKRKR, dices: 4,2,5,2,5
Iteration 3613, progress: 54.629629629629626%, best action: RKRKR, dices: 4,2,5,2,6
Iteration 3614, progress: 54.64248971193416%, best action: KRRKR, dices: 4,2,5,3,1
Iteration 3615, progress: 54.65534979423868%, best action: KKRRK, dices: 4,2,5,3,2
Iteration 3616, progress: 54.66820987654321%, best action: RRRKK, dices: 4,2,5,3,3
Iteration 3617, progress: 54.681069958847736%, best action: KRRRK, dices: 4,2,5,3,4
Iteration 3618, progress: 54.693930041152264%, best action: RKKRK, dices: 4,2,5,3,5
Iteration 3619, progress: 54.70679012345679%, best action: KKKKK, dices: 4,2,5,3,6
Iteration 3620, progress: 54.71965020576132%, best action: KRRKR, dices: 4,2,5,4,1
Iteration 3621, progress: 54.73251028806584%, best action: KRRKR, dices: 4,2,5,4,2
Iteration 989, progress: 54.745370370370374%, best action: KRKRK, dices: 4,2,4,4,1
Iteration 4278, progress: 54.758230452674894%, best action: KRKKR, dices: 4,2,4,3,3
Iteration 2936, progress: 54.77109053497943%, best action: KRKKK, dices: 4,2,4,4,4
Iteration 1666, progress: 54.78395061728395%, best action: RKRKK, dices: 4,2,4,3,6
Iteration 2293, progress: 54.79681069958847%, best action: KKKRR, dices: 4,2,4,4,5
Iteration 2294, progress: 54.809670781893004%, best action: RKRRK, dices: 4,2,5,5,2
Iteration 4880, progress: 54.822530864197525%, best action: KRRKK, dices: 4,2,4,6,6
Iteration 6133, progress: 54.83539094650206%, best action: RRKKR, dices: 4,2,5,1,3
Iteration 4881, progress: 54.84825102880658%, best action: RRKKR, dices: 4,2,5,5,3
Iteration 7511, progress: 54.861111111111114%, best action: KRRRK, dices: 4,2,5,1,4
Iteration 5512, progress: 54.87397119341564%, best action: RRRRR, dices: 4,2,4,5,4
Iteration 5513, progress: 54.88683127572016%, best action: KRRRR, dices: 4,2,5,6,1
Iteration 5514, progress: 54.8996913580247%, best action: RKRKK, dices: 4,2,5,6,2
Iteration 3622, progress: 54.91255144032922%, best action: KKKRR, dices: 4,2,5,4,3
Iteration 371, progress: 54.92541152263375%, best action: RKKKR, dices: 4,2,4,6,5
Iteration 5515, progress: 54.93827160493827%, best action: KRRRK, dices: 4,2,5,6,3
Iteration 5516, progress: 54.95113168724279%, best action: RRRKK, dices: 4,2,6,1,1
Iteration 2295, progress: 54.96399176954733%, best action: KKRRK, dices: 4,2,5,6,4
Iteration 372, progress: 54.97685185185185%, best action: RRRKR, dices: 4,2,5,6,6
Iteration 2296, progress: 54.98971193415638%, best action: RRRRK, dices: 4,2,6,1,3
Iteration 373, progress: 55.0025720164609%, best action: KRRRK, dices: 4,2,6,1,4
Iteration 6834, progress: 55.01543209876543%, best action: RKRKK, dices: 4,2,5,2,2
Iteration 990, progress: 55.02829218106996%, best action: RRRRK, dices: 4,2,5,4,4
Iteration 991, progress: 55.041152263374485%, best action: RKKKK, dices: 4,2,6,2,2
Iteration 992, progress: 55.05401234567901%, best action: RKRKR, dices: 4,2,6,2,3
Iteration 993, progress: 55.06687242798354%, best action: KKRKR, dices: 4,2,6,2,4
Iteration 2937, progress: 55.07973251028807%, best action: RRRRR, dices: 4,2,5,4,6
Iteration 2938, progress: 55.092592592592595%, best action: KRKRK, dices: 4,2,6,2,6
Iteration 4279, progress: 55.105452674897116%, best action: RRKKK, dices: 4,2,5,4,5
Iteration 1667, progress: 55.11831275720165%, best action: RRKKK, dices: 4,2,5,5,1
Iteration 6134, progress: 55.13117283950617%, best action: RRKRK, dices: 4,2,5,5,4
Iteration 1668, progress: 55.144032921810705%, best action: RRRKK, dices: 4,2,6,3,3
Iteration 1669, progress: 55.156893004115226%, best action: KRRRK, dices: 4,2,6,3,4
Iteration 1670, progress: 55.169753086419746%, best action: RRRRK, dices: 4,2,6,3,5
Iteration 1671, progress: 55.18261316872428%, best action: RRKRK, dices: 4,2,6,3,6
Iteration 4882, progress: 55.1954732510288%, best action: RRKKK, dices: 4,2,5,5,5
Iteration 4883, progress: 55.208333333333336%, best action: KKRKK, dices: 4,2,6,4,2
Iteration 4884, progress: 55.221193415637856%, best action: KRRKR, dices: 4,2,6,4,3
Iteration 7512, progress: 55.234053497942384%, best action: RRRRR, dices: 4,2,5,5,6
Iteration 7513, progress: 55.24691358024691%, best action: KRRKR, dices: 4,2,6,4,5
Iteration 3623, progress: 55.25977366255144%, best action: RKKRK, dices: 4,2,5,6,5
Iteration 3624, progress: 55.27263374485597%, best action: RKRRR, dices: 4,2,6,5,1
Iteration 2297, progress: 55.285493827160494%, best action: KRRRK, dices: 4,2,6,1,5
Iteration 2298, progress: 55.29835390946503%, best action: KKKKK, dices: 4,2,6,5,3
Iteration 994, progress: 55.31121399176955%, best action: RKRKK, dices: 4,2,6,2,5
Iteration 5517, progress: 55.32407407407407%, best action: RKRKK, dices: 4,2,6,1,2
Iteration 2939, progress: 55.336934156378604%, best action: KRRKR, dices: 4,2,6,3,1
Iteration 2940, progress: 55.349794238683124%, best action: RRKKR, dices: 4,2,6,6,1
Iteration 2941, progress: 55.36265432098766%, best action: RKKKK, dices: 4,2,6,6,2
Iteration 5518, progress: 55.37551440329218%, best action: KRKRK, dices: 4,2,6,5,6
Iteration 2942, progress: 55.3883744855967%, best action: RRKKR, dices: 4,2,6,6,3
Iteration 5519, progress: 55.401234567901234%, best action: RRKKR, dices: 4,2,6,6,5
Iteration 5520, progress: 55.41409465020576%, best action: RRKKK, dices: 4,2,6,6,6
Iteration 374, progress: 55.42695473251029%, best action: RRKRK, dices: 4,2,6,1,6
Iteration 6135, progress: 55.43981481481482%, best action: KRKKK, dices: 4,2,6,6,4
Iteration 6835, progress: 55.45267489711934%, best action: KRRKK, dices: 4,2,6,2,1
Iteration 6836, progress: 55.46553497942387%, best action: KRKKK, dices: 4,3,1,1,4
Iteration 375, progress: 55.47839506172839%, best action: RRKKR, dices: 4,3,1,1,2
